"id","year","as_cafe","ac_cafe","p_cafe","mar_temp","aug_temp","mar_prec","aug_prec","dem","alt_d"
25148,2013,683,577,369.6903,24.8904696132597,24.614226519337,104.693370165746,121.812154696133,864.395,0
25151,2007,17,5,1.7877,17.2946564885496,16.5824427480916,113.641221374046,134.251908396947,1945.8692,1
25151,2008,21,18,16.7065,16.8076335877863,16.9648854961832,61.1374045801527,115.847328244275,1945.8692,1
25151,2009,28,21,22.1522,17.2908396946565,17.4290076335878,129.534351145038,95.5419847328244,1945.8692,1
25151,2010,44,22,25.6,18.9343511450382,16.9778625954199,74.6030534351145,117.87786259542,1945.8692,1
25151,2011,65,19,38.76,17.1595419847328,16.9259541984733,117.473282442748,69.0763358778626,1945.8692,1
25151,2012,86,68,51,17.1740458015267,17.2083969465649,141.152671755725,85.3435114503817,1945.8692,1
25151,2013,92,66,84.6058,18.2206106870229,17.1038167938931,62.9312977099237,141.503816793893,1945.8692,1
25168,2007,1353,1217,1118.3678,23.0049504950495,22.8915841584159,81.6633663366337,67.1039603960396,1084.865,0
25168,2008,1369,1202,1141.776,22.2529702970297,22.9311881188119,105.90099009901,120.450495049505,1084.865,0
25168,2009,1309,1174,1174.7698,22.5678217821782,23.9356435643564,104.668316831683,42.1039603960396,1084.865,0
25168,2010,1315,1212,1187.4,24.9623762376237,23.3257425742574,30.6188118811881,44.990099009901,1084.865,0
25168,2011,1084,964,602,22.9247524752475,23.5896039603961,110.589108910891,42.4356435643564,1084.865,0
25168,2012,1061,1033,330.2174,23.2945544554456,23.8460396039604,76.4059405940594,29.4653465346535,1084.865,0
25168,2013,1116,984,482.4132,24.2064356435644,23.7341584158416,67.1089108910891,63.0990099009901,1084.865,0
25245,2007,2041,1874,1199.0851,20.7214285714286,20.245,33.1785714285714,32.2428571428571,1524.8143,0
25245,2008,1961,1786,1092.0869,20.065,20.6121428571429,72.3428571428571,65.7928571428571,1524.8143,0
25245,2009,1931,1765,1109.5712,20.4485714285714,21.2221428571428,84.3285714285714,39.1928571428571,1524.8143,0
25245,2010,1883,1729,1131.1,22.56,20.6571428571428,7.72857142857143,23.2857142857143,1524.8143,0
25245,2011,1756,1457,1200,20.5885714285714,20.7664285714285,87.0928571428571,33.3142857142857,1524.8143,0
25245,2012,1647,1398,1258.5601,20.7228571428572,21.0042857142857,69.3071428571429,22.6,1524.8143,0
25245,2013,1738,1585,914.6429,21.7507142857143,20.9714285714286,41.1357142857143,33.35,1524.8143,0
25258,2007,623,529,580.7602,21.1006329113924,21.1981012658228,123.677215189873,102.544303797468,1284.5926,0
25258,2008,634,556,606.3038,20.4113924050633,20.9930379746835,122.063291139241,172.132911392405,1284.5926,0
25258,2009,636,574,655.031,20.6601265822785,22.1721518987342,112.120253164557,51.6645569620253,1284.5926,0
25258,2010,640,587,640.2,23.0810126582278,21.6164556962025,53.4620253164557,74.8101265822785,1284.5926,0
25258,2011,531,469,388,21.0848101265823,21.8056962025316,143.386075949367,66.5696202531646,1284.5926,0
25258,2012,658,656,656,21.5582278481012,22.0981012658228,105.886075949367,46.8607594936709,1284.5926,0
25258,2013,499,465,234.8373,22.3810126582279,21.9620253164557,97.5379746835443,127,1284.5926,0
25281,2007,20,12,11.3895,15.139552238806,14.360447761194,157.582089552239,163.955223880597,2417.9328,1
25281,2008,22,12,4.4783,14.6574626865672,14.7492537313433,69.2388059701493,137.410447761194,2417.9328,1
25281,2009,22,22,10.575,15.155223880597,15.2119402985074,165.522388059701,114.350746268657,2417.9328,1
25281,2010,23,22,16,16.7261194029851,14.776119402985,106.977611940299,140.201492537313,2417.9328,1
25281,2011,33,22,10.5468,14.9962686567164,14.6783582089552,145.149253731343,77.2985074626866,2417.9328,1
25281,2012,43,31,12.576,14.9611940298507,14.9940298507462,174.470149253731,101.470149253731,2417.9328,1
25281,2013,38,25,18.2347,16.0082089552239,14.8835820895522,77.8358208955224,167.686567164179,2417.9328,1
25290,2007,757,719,341.4127,19.6136563876652,18.9418502202643,35.4273127753304,33.0748898678414,1650.1013,1
25290,2008,790,732,365.7239,19.0356828193833,19.4259911894273,67.9955947136564,62.2907488986784,1650.1013,1
25290,2009,816,734,377.0515,19.4466960352423,19.9008810572687,95.2026431718062,48.5462555066079,1650.1013,1
25290,2010,840,746,391,21.3339207048458,19.363436123348,8.36123348017621,25.0132158590308,1650.1013,1
25290,2011,880,800,640,19.4845814977974,19.4057268722467,75.6916299559471,34.1321585903084,1650.1013,1
25290,2012,910,855,684.288,19.4674008810572,19.6533039647577,78,24.8678414096916,1650.1013,1
25290,2013,733,622,446.6788,20.5162995594713,19.6198237885463,39.4669603524229,33.2070484581498,1650.1013,1
25293,2007,0,0,0.0094,15.9607538802661,15.2835920177384,212.543237250554,283.89578713969,2202.6,1
25293,2008,3,0,0.0093,15.5376940133038,15.5372505543237,36.1330376940133,173.432372505543,2202.6,1
25293,2009,20,0,0.2333,16.1177383592018,16.0884700665189,123.993348115299,113.365853658537,2202.6,1
25293,2010,35,7,3.8,17.5951219512195,15.670066518847,206.390243902439,269.835920177384,2202.6,1
25293,2011,57,19,28.5,15.8246119733925,15.5880266075388,131.629711751663,95.8337028824834,2202.6,1
25293,2012,77,8,6.4,15.990022172949,15.8862527716186,138.50332594235,152.69623059867,2202.6,1
25293,2013,71,48,18.5486,17.0390243902439,15.7024390243902,82.1662971175166,333.024390243902,2202.6,1
25297,2007,161,146,16.1108,14.8831168831169,14.4116883116883,148.616883116883,217.25974025974,2340.3257,1
25297,2008,206,174,23.6676,14.3623376623377,14.5590909090909,54.6396103896104,162.525974025974,2340.3257,1
25297,2009,254,227,54.4193,14.8461038961039,15.2331168831168,102.483766233766,95.5064935064935,2340.3257,1
25297,2010,261,249,68.5,16.6519480519481,14.8012987012987,121.503246753247,194.399350649351,2340.3257,1
25297,2011,175,55,38.5,14.7233766233766,14.7324675324675,109.99025974026,95.2987012987013,2340.3257,1
25297,2012,215,95,76,14.9811688311688,15.0298701298701,124.743506493506,121.301948051948,2340.3257,1
25297,2013,330,295,151.0823,16.0051948051948,14.8876623376623,85.2954545454545,281.402597402597,2340.3257,1
25299,2007,32,20,2.1723,15.2309523809524,14.6420634920635,202.357142857143,251.301587301587,2198.5591,1
25299,2008,37,34,9.9665,14.747619047619,14.8603174603174,50.9047619047619,176.269841269841,2198.5591,1
25299,2009,52,41,22.8981,15.281746031746,15.4571428571429,132.904761904762,114.031746031746,2198.5591,1
25299,2010,57,45,24,16.9269841269842,15.0301587301587,176.404761904762,225.984126984127,2198.5591,1
25299,2011,58,36,18.05,15.0730158730158,14.9531746031746,140.015873015873,99.5873015873016,2198.5591,1
25299,2012,64,40,19.75,15.2738095238095,15.2563492063492,151.396825396825,141.47619047619,2198.5591,1
25299,2013,79,66,32.1338,16.3119047619048,15.097619047619,92.2777777777778,311.626984126984,2198.5591,1
25320,2007,1268,1091,1067.5021,24.5223713646532,24.6058165548098,103.891498881432,86.0268456375839,730.1251,0
25320,2008,1274,1094,1090.587,23.7734899328859,24.4495525727069,120.479865771812,150.581655480984,730.1251,0
25320,2009,1306,1120,1190.1547,24.0480984340045,25.6654362416107,111.957494407159,47.255033557047,730.1251,0
25320,2010,1447,1248,1221.4,26.5202460850112,25.0457494407159,44.4608501118568,59.6856823266219,730.1251,0
25320,2011,1280,1000,1000,24.5085011185682,25.3633109619687,139.553691275168,50.3534675615212,730.1251,0
25320,2012,2600,1730,1876,24.9821029082774,25.6418344519016,83.496644295302,34.9921700223714,730.1251,0
25320,2013,1287,1056,812.4157,25.8036912751678,25.4690156599553,78.3266219239374,81.0648769574944,730.1251,0
25328,2007,1239,1161,629.4354,19.8413333333334,19.6373333333333,63.6133333333333,56.1733333333333,1634.1579,1
25328,2008,1284,1197,668.9336,19.1146666666667,19.728,89.08,98.9466666666667,1634.1579,1
25328,2009,1320,1211,722.0281,19.448,20.624,89.2666666666667,38.52,1634.1579,1
25328,2010,1382,1283,766.5,21.7693333333333,20.0626666666666,22.5733333333333,38.9066666666667,1634.1579,1
25328,2011,1424,1376,698,19.7426666666667,20.2226666666667,116.16,39.9333333333333,1634.1579,1
25328,2012,1070,978,593.2,20.0453333333334,20.5026666666666,72.8,28.3733333333333,1634.1579,1
25328,2013,1156,1013,395.0677,20.9946666666667,20.4213333333333,56.6666666666667,58.1333333333333,1634.1579,1
25335,2007,21,0,0,17.0755725190839,16.1950381679389,245.427480916031,288.423664122137,2018.0649,1
25335,2008,55,0,0.2016,16.6881679389313,16.618320610687,43.0916030534351,176.251908396947,2018.0649,1
25335,2009,78,30,23.8894,17.2095419847328,17.0236641221374,164.729007633588,130.580152671756,2018.0649,1
25335,2010,89,58,61.4,18.5629770992367,16.5946564885496,212.416030534351,256.343511450382,2018.0649,1
25335,2011,163,90,120,16.9759541984733,16.5141221374046,143.072519083969,85.0610687022901,2018.0649,1
25335,2012,193,23,22.78,16.8641221374046,16.8045801526717,182.083969465649,156.221374045802,2018.0649,1
25335,2013,227,143,183.4857,17.9041984732825,16.6572519083969,86.4274809160305,277.835877862595,2018.0649,1
25368,2007,198,186,105.2677,25.2011538461538,24.7688461538461,61.3769230769231,51.5230769230769,623.3808,0
25368,2008,208,192,1137.6793,24.5076923076923,25.1742307692308,93.1769230769231,94.2307692307692,623.3808,0
25368,2009,222,203,118.535,24.8719230769231,25.8407692307692,111.707692307692,42.6384615384615,623.3808,0
25368,2010,233,208,122.2,27.0880769230769,25.1823076923077,17.6384615384615,31.6461538461538,623.3808,0
25368,2011,200,160,96,25.0626923076923,25.4465384615385,90.4846153846154,35.5038461538462,623.3808,0
25368,2012,215,65,39,25.2538461538462,25.6238461538462,72.6846153846154,24.1153846153846,623.3808,0
25368,2013,185,160,61.6056,26.2573076923077,25.5761538461538,57.8423076923077,42.7192307692308,623.3808,0
25372,2007,42,35,3.8052,13.3619753086419,12.7886419753087,178.424691358025,219.874074074074,2635.5961,1
25372,2008,64,35,37.8476,12.8274074074074,12.9844444444444,56.2197530864198,162.644444444444,2635.5961,1
25372,2009,81,69,29.6,13.344938271605,13.6046913580247,131.002469135802,105.153086419753,2635.5961,1
25372,2010,94,68,29.5,15.0674074074074,13.1923456790124,143.496296296296,194.948148148148,2635.5961,1
25372,2011,92,72,55.7249,13.1859259259259,13.0804938271605,139.765432098765,91.8024691358025,2635.5961,1
25372,2012,99,69,53.4149,13.3743209876543,13.4143209876543,147.698765432099,125.377777777778,2635.5961,1
25372,2013,138,120,59.3152,14.4081481481481,13.2740740740741,87.0765432098765,267.155555555556,2635.5961,1
25386,2007,1335,1216,782.1455,22.724,22.3434285714285,45.9885714285714,44.8228571428571,1067.1257,0
25386,2008,1358,1240,8264.5361,22.0508571428571,22.6628571428571,84.0914285714286,84.7314285714286,1067.1257,0
25386,2009,1378,1282,883.1864,22.4051428571428,23.3405714285714,92.4971428571429,42.72,1067.1257,0
25386,2010,1366,1272,914.4,24.6142857142858,22.7422857142857,13.1428571428571,30.9485714285714,1067.1257,0
25386,2011,1388,1278,940,22.6017142857143,22.9262857142857,75.4285714285714,39.12,1067.1257,0
25386,2012,1262,1197,1316.7,22.8051428571429,23.1434285714286,76.1657142857143,27.0114285714286,1067.1257,0
25386,2013,1197,1041,620.6947,23.8125714285715,23.0965714285715,50.5714285714286,44.9714285714286,1067.1257,0
25394,2007,1818,1553,1752.3304,21.0859728506787,21.2425339366516,159.954751131222,129.466063348416,1249.0495,0
25394,2008,1851,1598,1789.8271,20.3773755656109,20.9552036199095,158.859728506787,223.977375565611,1249.0495,0
25394,2009,1766,1506,1828.2694,20.6285067873303,22.2298642533937,144.321266968326,64.2760180995475,1249.0495,0
25394,2010,1817,1574,1779,23.0723981900452,21.6868778280543,71.5882352941177,94.3619909502262,1249.0495,0
25394,2011,1496,1365,1638,21.1040723981901,21.8850678733032,146.176470588235,81.2850678733032,1249.0495,0
25394,2012,1290,1090,817.5,21.5900452488688,22.1945701357466,128.117647058824,55.3076923076923,1249.0495,0
25394,2013,1358,1109,924.3322,22.383257918552,22.027149321267,122.841628959276,148.022624434389,1249.0495,0
25398,2007,241,201,182.9966,22.4887417218543,22.5761589403974,113.741721854305,96.6158940397351,1034.255,0
25398,2008,257,221,2108.324,21.7834437086093,22.4072847682119,120.086092715232,164.907284768212,1034.255,0
25398,2009,246,216,219.6992,22.0370860927152,23.569536423841,108.046357615894,50.5629139072848,1034.255,0
25398,2010,262,238,230.7,24.4774834437086,22.9913907284769,48.158940397351,69.4834437086093,1034.255,0
25398,2011,232,152,121.72,22.4649006622516,23.2298013245033,119.973509933775,61.4304635761589,1034.255,0
25398,2012,257,247,234.65,22.9337748344371,23.5139072847682,100.086092715232,43.1920529801325,1034.255,0
25398,2013,180,159,96.8295,23.7622516556291,23.364238410596,89.8543046357616,110.82119205298,1034.255,0
25402,2007,1096,925,1069.5874,19.4401098901099,19.3049450549451,75.7472527472527,63.5604395604396,1764.8579,1
25402,2008,1104,926,1092.1726,18.7379120879121,19.3263736263736,92.2637362637363,108.725274725275,1764.8579,1
25402,2009,1051,898,1158.9341,19.0538461538462,20.2637362637362,91.1703296703297,40.6703296703297,1764.8579,1
25402,2010,1112,978,1159.1,21.3763736263736,19.7131868131868,29.4120879120879,44.9450549450549,1764.8579,1
25402,2011,1004,905,905,19.3510989010989,19.8565934065934,125.659340659341,45.5934065934066,1764.8579,1
25402,2012,982,837,935,19.7038461538461,20.1478021978022,81.6153846153846,33.5549450549451,1764.8579,1
25402,2013,832,715,514.3794,20.6296703296703,20.0543956043956,63.6428571428571,74.6648351648352,1764.8579,1
25426,2007,80,30,4.0015,13.8705223880597,13.5246268656716,161.34328358209,195.261194029851,2585.3545,1
25426,2008,119,66,170.8692,13.3201492537313,13.5735074626866,75.6679104477612,176.220149253731,2585.3545,1
25426,2009,147,108,73.9856,13.744776119403,14.3481343283582,115.246268656716,92.4029850746269,2585.3545,1
25426,2010,162,131,116.7,15.6951492537313,13.9231343283582,117.626865671642,166.458955223881,2585.3545,1
25426,2011,155,116,139,13.7149253731343,13.8514925373134,130.649253731343,102.100746268657,2585.3545,1
25426,2012,165,155,137.2,14.0182835820896,14.1462686567164,129.723880597015,111.839552238806,2585.3545,1
25426,2013,175,146,112.6538,15.0227611940298,14.0160447761194,109.742537313433,285.559701492537,2585.3545,1
25436,2007,110,108,11.2728,15.7897637795276,15.3803149606299,154.755905511811,187.173228346457,2169.7402,1
25436,2008,138,108,112.7411,15.2732283464567,15.4858267716535,58.9527559055118,152.992125984252,2169.7402,1
25436,2009,163,124,19.3676,15.7275590551181,16.1976377952756,107.338582677165,86.6929133858268,2169.7402,1
25436,2010,172,141,35.3,17.5850393700787,15.7661417322835,119.464566929134,165.031496062992,2169.7402,1
25436,2011,151,111,66.6,15.6338582677166,15.7149606299213,129.40157480315,90.4645669291339,2169.7402,1
25436,2012,173,107,64.2,15.9275590551181,15.9834645669291,116.023622047244,106.763779527559,2169.7402,1
25436,2013,215,184,188.5567,16.948031496063,15.8488188976378,92.8582677165354,262.157480314961,2169.7402,1
25438,2007,173,166,97.3565,22.270306923626,21.4186295503212,312.315488936474,431.7715917202,976.8468,0
25438,2008,173,173,969.7141,22.0398286937901,21.8009279086367,27.4953604568166,226.386866523911,976.8468,0
25438,2009,199,168,100.5029,22.6939329050678,22.2165596002855,153.000713775874,147.37187723055,976.8468,0
25438,2010,225,175,100.5,23.7658101356174,21.7902926481085,349.152748037116,435.948608137045,976.8468,0
25438,2011,155,80,80,22.2729478943612,21.7888650963597,138.729478943612,114.593147751606,976.8468,0
25438,2012,65,41,41,22.3017130620985,22.0075660242684,167.658815132049,220.338329764454,976.8468,0
25438,2013,283,230,147.358,23.3503925767309,21.7727337615989,95.2798001427552,469.753033547466,976.8468,0
25488,2007,786,741,561.1772,25.2018796992481,24.5484962406015,50.0037593984962,41.3796992481203,621.2113,0
25488,2008,787,687,5257.2949,24.6296992481203,25.1406015037594,73.6428571428571,72.4360902255639,621.2113,0
25488,2009,779,667,529.4767,25.0033834586466,25.5984962406015,104.203007518797,44.0413533834586,621.2113,0
25488,2010,773,680,551.9,26.978947368421,24.9575187969925,14.1203007518797,26.109022556391,621.2113,0
25488,2011,721,70,75,25.0815789473684,25.1462406015038,79.9135338345865,30.781954887218,621.2113,0
25488,2012,719,719,539.25,25.0744360902256,25.3157894736842,69.8157894736842,22.0488721804511,621.2113,0
25488,2013,683,590,454.2473,26.1293233082707,25.2898496240601,45.1729323308271,34.8270676691729,621.2113,0
25489,2007,66,65,43.2019,22.6911764705882,22.7147058823529,94.0441176470588,76.8382352941177,1046.8358,0
25489,2008,66,62,442.7785,21.9882352941177,22.6176470588235,102.529411764706,133.014705882353,1046.8358,0
25489,2009,43,40,34.0137,22.2470588235294,23.7058823529412,92.6029411764706,42.6176470588235,1046.8358,0
25489,2010,48,44,32,24.6823529411765,23.1191176470588,38.6176470588235,54.6176470588235,1046.8358,0
25489,2011,64,60,48,22.6411764705882,23.3691176470588,109.955882352941,50.6029411764706,1046.8358,0
25489,2012,43,37,27.585,23.0941176470589,23.6264705882353,86.0147058823529,35.9852941176471,1046.8358,0
25489,2013,41,35,33.3768,23.9514705882353,23.5014705882353,74.8676470588235,88.7941176470588,1046.8358,0
25491,2007,59,48,49.3164,22.1730769230769,22.1410256410256,90.2692307692308,79.2692307692308,1159.9494,0
25491,2008,66,55,592.2492,21.4717948717949,22.1012820512821,102.858974358974,133.602564102564,1159.9494,0
25491,2009,71,61,67.0374,21.7461538461538,23.1294871794872,94.6025641025641,45.3846153846154,1159.9494,0
25491,2010,67,62,64.7,24.1461538461539,22.5423076923077,36.0769230769231,56,1159.9494,0
25491,2011,67,60,61,22.1115384615385,22.7653846153846,112.217948717949,52.7179487179487,1159.9494,0
25491,2012,69,54,23.76,22.5230769230769,23.0346153846154,89.0641025641026,38.2051282051282,1159.9494,0
25491,2013,67,62,47.8394,23.4128205128205,22.9230769230769,73.9487179487179,91.0641025641026,1159.9494,0
25506,2007,617,555,224.9175,15.7692307692308,14.9314685314686,80.3216783216783,62.5244755244755,2416.7465,1
25506,2008,626,589,246.0376,15.2251748251748,15.4524475524476,77.4055944055944,82.7132867132867,2416.7465,1
25506,2009,632,596,282.0669,15.6657342657343,15.8909090909091,135.706293706294,63.5384615384615,2416.7465,1
25506,2010,607,555,287.6,17.3517482517483,15.3993006993007,34.0559440559441,43.0699300699301,2416.7465,1
25506,2011,648,610,549,15.6426573426573,15.3447552447552,121.657342657343,37.5804195804196,2416.7465,1
25506,2012,358,243,133.65,15.4734265734265,15.641958041958,94.4755244755245,34.4265734265734,2416.7465,1
25506,2013,493,401,141.5358,16.520979020979,15.5937062937063,51.2517482517483,53.5524475524476,2416.7465,1
25513,2007,1273,1056,1103.2529,16.6685534591195,16.6236897274633,105.962264150943,93.832285115304,2118.9345,1
25513,2008,1278,1065,11231.7324,15.9851153039832,16.4878406708596,99.6415094339623,143.517819706499,2118.9345,1
25513,2009,1264,1072,1208.2239,16.2880503144654,17.5348008385744,95.1781970649895,48.2201257861635,2118.9345,1
25513,2010,1296,1151,1215,18.6004192872118,17.0438155136268,46.6813417190776,68.8469601677149,2118.9345,1
25513,2011,1458,1263,1136.7,16.6014675052411,17.108176100629,123,61.7316561844864,2118.9345,1
25513,2012,1568,1378,1378,16.9926624737946,17.4238993710692,97.8008385744235,47.146750524109,2118.9345,1
25513,2013,1083,935,839.5237,17.8811320754717,17.3159329140461,85.664570230608,126.37106918239,2118.9345,1
25518,2007,1108,1011,819.4841,21.3077669902913,21.478640776699,126.373786407767,100.019417475728,1239.628,0
25518,2008,1111,981,8046.6138,20.6611650485437,21.2029126213592,108.655339805825,163.669902912621,1239.628,0
25518,2009,1119,971,873.9476,20.8912621359224,22.4300970873786,105.558252427184,46.7718446601942,1239.628,0
25518,2010,1129,973,859,23.2888349514564,21.9029126213592,58.4611650485437,75.3203883495146,1239.628,0
25518,2011,1246,1137,1227,21.321359223301,22.0665048543689,152.184466019417,66.2864077669903,1239.628,0
25518,2012,1121,291,218.25,21.8296116504854,22.3378640776699,99.2669902912621,45.3495145631068,1239.628,0
25518,2013,907,724,510.934,22.6067961165048,22.1932038834951,101.669902912621,137.703883495146,1239.628,0
25524,2007,530,491,205.1083,20.9367816091954,20.1747126436782,53.0689655172414,42.4137931034483,1411.2159,0
25524,2008,531,519,2223.2476,20.4011494252874,20.7402298850575,69,65.9885057471264,1411.2159,0
25524,2009,541,519,249.0096,20.8080459770115,21.1574712643678,109.149425287356,49.5057471264368,1411.2159,0
25524,2010,512,464,235.3,22.6,20.596551724138,18.2298850574713,29.0574712643678,1411.2159,0
25524,2011,275,235,175,20.8229885057471,20.6586206896552,90.4712643678161,31.2873563218391,1411.2159,0
25524,2012,440,248,247.5,20.7080459770115,20.8781609195402,76.9540229885057,25.1494252873563,1411.2159,0
25524,2013,320,271,173.5528,21.7747126436781,20.8563218390805,42.2873563218391,37.5172413793103,1411.2159,0
25580,2007,1210,1132,709.0535,23.4589743589744,23.1175213675214,70.8547008547009,61.5854700854701,961.2051,0
25580,2008,1212,1144,7417.0474,22.7316239316239,23.4008547008547,102.880341880342,111.747863247863,961.2051,0
25580,2009,1159,1108,772.7595,23.0901709401709,24.1782051282051,113.576923076923,46.3205128205128,961.2051,0
25580,2010,1178,1095,758.9,25.365811965812,23.5508547008547,22.1666666666667,38.9401709401709,961.2051,0
25580,2011,929,696,670,23.3333333333334,23.792735042735,93.3846153846154,41.2905982905983,961.2051,0
25580,2012,925,751,600.456,23.5816239316239,24.0064102564103,79.7094017094017,28.1880341880342,961.2051,0
25580,2013,829,734,371.6091,24.5619658119658,23.9418803418803,65.8076923076923,52.7606837606838,961.2051,0
25592,2007,119,106,81.5095,22.0372340425532,22.036170212766,125.414893617021,94.2446808510638,1058.2917,0
25592,2008,120,113,90.6143,21.3053191489362,21.9457446808511,145.13829787234,170.648936170213,1058.2917,0
25592,2009,126,115,102.1437,21.5829787234043,23.0425531914894,134.946808510638,55.0851063829787,1058.2917,0
25592,2010,135,124,105.7,24.0117021276595,22.4585106382979,50.5957446808511,65.3829787234042,1058.2917,0
25592,2011,136,125,75,21.986170212766,22.7010638297872,157.755319148936,61.8085106382979,1058.2917,0
25592,2012,95,77,42.35,22.4148936170213,22.9744680851064,108.5,43.1808510638298,1058.2917,0
25592,2013,96,88,43.2225,23.2776595744681,22.8468085106383,96.0957446808511,100.914893617021,1058.2917,0
25594,2007,159,99,37.2383,16.1527607361963,15.3521472392638,172.656441717791,215.355828220859,2228.2454,1
25594,2008,208,172,55.746,15.7055214723927,15.7411042944785,43.6503067484663,140.374233128834,2228.2454,1
25594,2009,226,195,84.4079,16.2239263803681,16.1932515337423,134.552147239264,106.59509202454,2228.2454,1
25594,2010,233,201,112.7,17.7171779141104,15.7564417177914,140.858895705521,194.41717791411,2228.2454,1
25594,2011,173,128,34,16.0269938650307,15.6742331288343,118.699386503067,74.159509202454,2228.2454,1
25594,2012,142,107,44.36,15.9957055214724,15.9791411042945,150.466257668712,121.006134969325,2228.2454,1
25594,2013,237,207,180.4699,17.039263803681,15.8398773006135,69.5276073619632,213.730061349693,2228.2454,1
25596,2007,2020,1884,823.1127,20.625,20.283552631579,83.6052631578947,74.3026315789474,1346.4133,0
25596,2008,2022,1872,874.4609,19.9006578947368,20.5190789473684,131.217105263158,138.276315789474,1346.4133,0
25596,2009,2011,1876,931.313,20.2677631578948,21.291447368421,140.032894736842,60.2171052631579,1346.4133,0
25596,2010,1996,1857,936.7,22.5171052631579,20.7138157894736,26.2039473684211,49.0131578947368,1346.4133,0
25596,2011,2035,1750,1150,20.4980263157894,20.8730263157894,110.276315789474,56.3881578947368,1346.4133,0
25596,2012,1710,1050,525,20.7296052631579,21.1276315789474,109.394736842105,38.7697368421053,1346.4133,0
25596,2013,1711,1557,1996.9252,21.7203947368421,21.0743421052632,81.9210526315789,70.6907894736842,1346.4133,0
25599,2007,116,114,50.185,24.9131944444445,24.4354166666666,50.2291666666667,44.8680555555556,664.1319,0
25599,2008,124,120,45.1839,24.2638888888889,24.8840277777778,86.6736111111111,84.2291666666667,664.1319,0
25599,2009,129,121,46.3309,24.6263888888889,25.4736111111112,105.388888888889,43.4861111111111,664.1319,0
25599,2010,128,122,49.9,26.7756944444444,24.8354166666667,13.5138888888889,29.0138888888889,664.1319,0
25599,2011,130,122,60,24.7840277777778,25.0576388888888,85.0625,36.0208333333333,664.1319,0
25599,2012,130,125,60,24.9284722222222,25.2347222222222,74.7013888888889,24.6736111111111,664.1319,0
25599,2013,59,47,30.3501,25.9479166666666,25.20625,51.9166666666667,40.1736111111111,664.1319,0
25645,2007,553,505,260.4041,18.3847619047619,17.9209523809524,33.0476190476191,33.6666666666667,1908.9714,1
25645,2008,550,500,278.3176,17.7209523809524,18.2209523809524,75.3238095238095,68.7619047619048,1908.9714,1
25645,2009,557,488,293.0272,18.1180952380952,18.8647619047619,85.9809523809524,42.5714285714286,1908.9714,1
25645,2010,577,497,299.1,20.2142857142857,18.3352380952381,7.91428571428571,25.7142857142857,1908.9714,1
25645,2011,560,490,300,18.24,18.3933333333333,85.552380952381,37.2,1908.9714,1
25645,2012,580,542,406.5,18.3904761904762,18.6695238095238,76.0380952380952,25.5809523809524,1908.9714,1
25645,2013,624,550,528.892,19.4171428571428,18.6257142857143,42.8,37.5142857142857,1908.9714,1
25649,2007,396,376,176.3649,12.6895833333334,11.878125,72.9305555555556,59.6423611111111,2870.2535,1
25649,2008,389,359,185.3332,12.1027777777778,12.31875,75.6701388888889,81.6388888888889,2870.2535,1
25649,2009,392,377,215.8322,12.5642361111111,12.8006944444444,131.475694444444,67.1111111111111,2870.2535,1
25649,2010,399,360,217,14.2756944444444,12.3555555555556,30.7291666666667,43.7256944444444,2870.2535,1
25649,2011,400,350,220,12.528125,12.2392361111112,107.211805555556,41.0451388888889,2870.2535,1
25649,2012,85,0,0,12.4138888888889,12.5760416666666,103.232638888889,37.1076388888889,2870.2535,1
25649,2013,311,276,177.1181,13.4576388888889,12.5267361111111,51.2465277777778,54.6180555555556,2870.2535,1
25653,2007,754,620,744.6256,15.4706231454006,15.486646884273,120.029673590504,100.091988130564,2285.4467,1
25653,2008,780,652,791.6597,14.8008902077152,15.2519287833828,100.80118694362,153.341246290801,2285.4467,1
25653,2009,791,681,852.5244,15.087240356083,16.3807121661721,99.4005934718101,47.5281899109792,2285.4467,1
25653,2010,762,678,841.3,17.3976261127597,15.9278931750742,56.0504451038576,75.3471810089021,2285.4467,1
25653,2011,831,791,988.75,15.4249258160237,15.9451038575668,152.293768545994,66.2878338278932,2285.4467,1
25653,2012,715,708,849.6,15.8394658753709,16.2637982195846,98.4005934718101,48.4362017804154,2285.4467,1
25653,2013,746,679,478.8044,16.6955489614243,16.1454005934718,98.0712166172107,145.462908011869,2285.4467,1
25658,2007,646,545,544.731,16.6702898550724,16.4826086956522,79.8840579710145,70.695652173913,2238.6594,1
25658,2008,604,517,541.742,15.9673913043479,16.4942028985507,94.963768115942,116.217391304348,2238.6594,1
25658,2009,588,510,594.2526,16.3086956521739,17.4123188405797,94.231884057971,45.6304347826087,2238.6594,1
25658,2010,613,559,634.9,18.5746376811594,16.9057971014493,31.8115942028986,50.6884057971015,2238.6594,1
25658,2011,590,515,257.645,16.5673913043478,16.9731884057971,108.239130434783,51.3840579710145,2238.6594,1
25658,2012,595,544,407.97,16.8804347826087,17.2898550724638,90.7826086956522,38.8695652173913,2238.6594,1
25658,2013,613,518,414.9573,17.8326086956521,17.2021739130435,68.3695652173913,86.0724637681159,2238.6594,1
25662,2007,2997,2720,2018.1312,23.3517520215634,23.1485175202156,70.0539083557951,60.3207547169811,1006.8437,0
25662,2008,3025,2741,2095.8774,22.6072776280324,23.2916442048518,96.9272237196765,107.366576819407,1006.8437,0
